game_date,rows,coverage_rolling,coverage_global,coverage_raw,improvement_vs_global,improvement_vs_raw
2025-10-21,35,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.0,0.0
2025-10-22,204,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.0,0.0
2025-10-23,284,0.4295774647887324,0.4295774647887324,0.4295774647887324,0.0,0.0
2025-10-24,170,0.5176470588235295,0.5235294117647059,0.5235294117647059,-0.00588235294117645,-0.00588235294117645
2025-10-25,385,0.4779220779220779,0.4831168831168831,0.4831168831168831,-0.0051948051948051965,-0.0051948051948051965
2025-10-26,313,0.4472843450479233,0.4472843450479233,0.4472843450479233,0.0,0.0
2025-10-27,137,0.46715328467153283,0.48175182481751827,0.48175182481751827,-0.01459854014598544,-0.01459854014598544
2025-10-28,385,0.44155844155844154,0.44415584415584414,0.44415584415584414,-0.0025974025974025983,-0.0025974025974025983
2025-10-29,240,0.4,0.4041666666666667,0.4041666666666667,-0.004166666666666652,-0.004166666666666652
2025-10-30,248,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.0,0.0
2025-10-31,208,0.47596153846153844,0.47596153846153844,0.47596153846153844,0.0,0.0
2025-11-01,176,0.44886363636363635,0.44886363636363635,0.44886363636363635,0.0,0.0
2025-11-17,175,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.0,0.0
2025-11-18,281,0.43416370106761565,0.4377224199288256,0.4377224199288256,-0.003558718861209953,-0.003558718861209953
